Site	AICc_geom	AICc_mete	AICc_lognorm	AICc_zipf	winner
3358	170.4657296286	81.66020770120001	66.18774874213334	64.277203057	zipf
3359	345.514993722	241.5223957211111	225.79589554885715	223.6596243391111	zipf
3364	953.628263326	689.8274634070566	651.0905198862857	651.4782624590566	lognorm
3365	536.021566672	312.71093368	262.1264350631837	259.964067126	zipf
3366	172.460692473	109.8958835818923	103.62582365959999	100.7711120324923	zipf
3373	1391.330548238	919.1304732554737	813.5392530226754	818.2233817894737	lognorm
3374	311.36595189400003	292.4919909211111	299.65781801685716	308.07797029711105	mete
3376	463.308743718	331.38828221181393	318.9772231077143	318.7783277698139	zipf
3377	588.091582174	465.40165171449183	461.62380109199995	464.04332489449183	lognorm
3378	1028.669264958	838.5772167103538	802.3978398408219	819.8715096663537	lognorm
3382	848.5857686219999	407.663347274	310.0676822044762	306.140047908	zipf
3383	320.698366664	175.5584806966	146.89271201440002	145.1861975688	zipf
3388	263.19633637	158.85653515479999	143.3021340287684	142.3340119388	zipf
3390	609.863313928	316.9744679009091	265.92248381744184	262.83526759090904	zipf
3391	149.97309953459998	88.41135408244443	83.579304087	80.84648924704445	zipf
3392	1083.534933722	849.4325091927692	828.811230593814	831.2518995427693	lognorm
3399	989.6033617239999	783.186923772188	766.623471149862	771.516756714188	lognorm
3402	171.5417119086	84.72098329800001	69.91615711033333	69.0082650984	zipf
3403	1129.4999489660001	848.0773833514736	791.1124244506755	791.7362687934735	lognorm
3404	262.54244945	127.06363066504706	101.06698002799999	99.61889156024706	zipf
3406	381.14405956	206.23524047006453	167.5486428698	166.6747294156645	zipf
3411	554.158401522	374.95698337199997	352.2490867471837	352.334308644	lognorm
3412	481.55424177599997	284.7429182358947	254.88291138832435	252.73595375589474	zipf
3414	443.766882844	275.51029331121214	257.04518888200005	255.29147166321212	zipf
3416	730.30249718	424.76825319999995	364.65315059247615	362.62763867	zipf
3418	282.35089749	162.07768448682222	149.51728904954118	146.99555523782223	zipf
3423	139.3163086674	142.55966710221819	143.47618668962858	153.49104348441819	geom
3424	288.304741502	155.32907580407826	124.51656644905455	124.54200794667827	lognorm
3425	779.2642147519999	509.4071602052821	459.6652449418441	458.90423949328203	zipf
3426	108.4976766774	108.86023090482223	112.70328341534118	115.82774290922224	geom
3430	314.399795848	187.511884712	167.23209115379998	165.4600348482	zipf
3432	971.39566661	670.1566654374893	631.9876752160645	631.2761265254893	zipf
3433	488.41773731800004	346.90343120942856	320.3534592921818	319.7708407454286	zipf
3435	908.176986046	777.0494400967058	769.5584425928888	777.5806970747059	lognorm
3436	783.64619456	545.376787738	510.23633048417724	510.44943665	lognorm
3437	384.821673726	213.25725938584617	190.24616915599998	187.95287334064616	zipf
3440	846.25813991	666.6328776934021	655.767096942	657.210101651402	lognorm
3441	400.45329464199995	284.169377556	274.85065175419356	277.380219688	lognorm
3449	619.204656972	511.24582806594805	499.69477327884204	510.776980517948	lognorm
3453	1082.631775912	667.75724126957	579.4046640731698	577.9471324675701	zipf
3456	415.009212942	348.7646099453333	349.13127283493617	352.87195374733335	mete
3458	134.503837105	111.00800453540002	115.81731218353333	113.6375601568	mete
3462	170.5921013764	114.51929784924705	104.3707872792	101.93216314824706	zipf
3464	293.629804438	220.18404368347825	219.94610590745455	219.33584361747828	zipf
3465	494.07778882199995	449.8203574271429	447.92142436747827	465.6252490751429	lognorm
3466	410.91019183599997	287.0276177351111	275.99578808085715	274.8103323211111	zipf
3467	741.48195464	577.619679637282	570.7596501418442	571.6837605852821	lognorm
3469	1582.446406192	1069.9496603428572	968.6603590492414	967.5148377528571	zipf
3471	203.07254262799998	103.49870485373334	89.97083051750909	87.18157749473333	zipf
3472	903.687529374	660.9575179634021	631.92098885	632.086578419402	lognorm
3474	393.624489714	258.6691480880645	245.98336961200002	244.0549320960645	zipf
3479	532.504478678	457.52013180349206	456.6207980450968	467.10415858349205	lognorm
3483	696.97243727	494.01052031349207	476.26384122709675	476.4684522914921	lognorm
3485	422.98267623	370.03835314211324	365.3726938187693	378.84630688411323	lognorm
3486	581.77144915	412.05614393611324	396.20638560476925	396.3092727041132	lognorm
3488	189.99774422220003	102.96472315543636	93.32010031120001	91.02580466123636	zipf
3490	816.220099418	549.1508763418049	505.54225520214817	504.6664392678049	zipf
3491	116.3484600556	60.267969080844445	43.5151234462	42.769230513644445	zipf
3493	304.55862275	278.57723653497874	280.76525437121734	286.89827869297875	mete
3494	233.621106318	167.12578751339998	163.10139858136841	161.0954837452	zipf
3496	210.550479862	102.3240726856923	83.4677813662	81.2020742138923	zipf
3498	188.20801112959998	97.29142441253333	81.47012185130909	80.28665447473333	zipf
3501	312.547159966	305.52599849607407	306.9192537903396	323.67433721407406	mete
3502	709.5374663719999	541.070842516169	531.3225686834286	533.170588128169	lognorm
3503	515.323191534	355.4757851813333	336.73106388693617	335.50986976533335	zipf
3507	489.04599971199997	309.27573295088894	277.99450271872723	276.4191646128889	zipf
3521	197.2066514722	115.1299306266	100.27567697379999	97.3810173466	zipf
3523	229.76955913400002	156.7389202212762	147.631416672	145.45045247647622	zipf
3525	297.45099141	263.0568775925641	258.97925075768427	269.2391514925641	lognorm
3526	410.788904696	289.68299716800004	274.0727964376923	274.004615332	zipf
3527	1178.8151767660001	930.1909977584172	913.0416967717391	915.7324317704172	lognorm
3529	658.858930642	456.468025803282	410.26219420984415	410.835093793282	lognorm
3530	308.575081288	201.985723387	190.9038395258	188.428671414	zipf
3534	149.3007544394	115.18420453964707	111.407586202	109.88742737244705	zipf
3537	468.944636306	332.4800847988889	316.70742674072727	316.7225703068889	lognorm
3538	735.37441263	516.0896267695556	490.0476491325071	489.06232183155555	zipf
3540	387.56274583	336.8399381170612	341.158130792	343.4907612210612	mete
3541	536.174342962	393.26517240297875	386.79611255521735	386.09140597697876	zipf
3542	343.051604554	291.9195299125641	283.22377954568424	296.9525137305641	lognorm
3543	682.351209228	544.1535940425479	539.9779925666667	543.140963448548	lognorm
3544	393.36441249800004	274.45714165321215	266.098768282	264.1653935612121	zipf
3546	411.90045577	341.7734673429091	342.80124869544187	346.0472730349091	mete
3548	224.56893071	172.85986826405716	165.51296180564447	163.87595540745713	zipf
3554	403.108368794	285.52033235711104	275.86509693885716	274.4411573451111	zipf
3558	527.424780174	282.20867499121215	252.55605392200002	249.91236220321213	zipf
3561	295.265354688	190.0419339324182	179.7152028570286	178.2089824098182	zipf
3562	401.66786396599997	352.0674222788889	358.1280885107273	362.9582797168889	mete
3563	254.37646168400002	146.85020904842224	132.28496943134118	129.85028507262223	zipf
3565	463.29181642599997	215.71203006533332	168.67487653064828	166.98870800933332	zipf
3567	280.527959146	200.14437383540002	194.3674773146	192.1766977836	zipf
3568	941.2859335960001	751.9171301717064	742.569684383111	745.8755156997064	lognorm
3571	1219.984484966	714.0885079584615	624.984454966369	622.0891422564616	zipf
3572	948.0427058160001	630.057839433619	569.4453501832529	590.618522163619	lognorm
3574	2953.9826501	2043.0753062269769	1857.5335418527404	1858.508174312977	lognorm
3575	417.96296569599997	296.0520951562857	288.61443820847063	287.2157586402857	zipf
3576	960.1479991560001	754.4595586270848	725.5242109885642	736.5551930850847	lognorm
3583	933.748177092	618.7624675526666	562.1277413674737	559.9926063146667	zipf
3584	609.49133177	407.36029236072727	381.7873288942222	380.4245807607273	zipf
3585	978.68385125	685.6869633590566	638.9913071782858	637.6681230450566	zipf
3587	1009.97243597	759.858330459037	738.1287997987104	738.7796583130371	lognorm
3588	677.76970822	463.19022850753845	434.926522504	433.5487485655385	zipf
3589	408.822813848	310.29153925610814	308.1407831533333	307.3464243181081	zipf
3591	450.798912884	263.54275298123804	221.71271427082928	218.7518092612381	zipf
3592	835.872281336	648.2740036774893	634.0527478320645	635.5066334034893	lognorm
3593	268.12893541200003	234.1941277488571	238.49301762444446	241.40302306285713	mete
3594	166.2478695772	108.13100831183635	104.9352196124	102.61203987583636	zipf
3595	775.7009631239999	582.8699744965306	550.4351947502063	550.2884826505306	zipf
3603	556.063072194	288.2354137972381	236.48648344282924	233.24868247123808	zipf
3604	1559.85154718	1058.0780162594738	981.6562619926755	987.5057484794736	lognorm
3605	468.585608464	334.6468493045641	327.6295979156842	326.4411758305641	zipf
3606	513.962597948	352.2583513793333	330.9717317689362	331.0714722033333	lognorm
3607	711.992354312	471.238103808	427.11791416447625	438.51046126	lognorm
3608	833.96662459	620.7465716536191	601.623331009253	604.677061211619	lognorm
3610	214.78802768	160.6439029028	158.2282883431684	156.2910461496	zipf
3611	699.6676824839999	595.6223083134563	588.6562799428235	594.7972584414564	lognorm
3612	908.5013281160001	642.6730071715294	595.1516068068571	617.0207504935294	lognorm
3614	272.373703738	146.09831923822225	126.88917782554118	125.17417141062224	zipf
3615	332.790176516	209.1092270858182	199.4546500222286	198.0896158038182	zipf
3616	789.917894336	554.291331755907	512.7995466265883	514.722388789907	lognorm
3618	474.94587073599996	331.621669084	308.1935864691837	307.62043542	zipf
3619	526.3716520419999	276.4007998371111	237.55177347685716	235.03880679911111	zipf
3620	1309.918250568	979.7169015282251	938.660548644	939.5481887002251	lognorm
3621	576.000345026	388.8648770801695	356.6389063737241	355.41445983416946	zipf
3622	862.098934276	634.086877099037	591.7671971827103	591.011101539037	zipf
3624	132.7930748592	93.32407940464445	93.6922317412	90.92298307464445	zipf
3625	611.647036326	433.89152932449184	412.848184722	411.78969557849183	zipf
3626	742.04826501	503.28758617054797	468.22818424866665	466.7873474905479	zipf
3627	1148.16117174	847.3797317067058	785.8152882388888	801.7137805667059	lognorm
3628	703.39674524	537.7794049875293	517.6021945128571	517.1572208615294	zipf
3629	1063.620425778	601.6824832360953	476.8318244713846	476.74493078609527	zipf
3630	185.5661582074	96.36513184413333	81.1397954879091	79.34212042913333	zipf
3632	858.080063238	579.2604409526881	520.6340298046088	524.0297975946881	lognorm
3634	1374.821521438	1037.053724649974	1000.4806691505491	1004.030785599974	lognorm
3636	530.4034406119999	342.06266576123807	321.64242186482926	320.4981757392381	zipf
3637	409.261188146	230.80539857482353	192.69083683203638	193.08932859742353	lognorm
3639	493.16737955599996	371.0560595489231	358.919810979647	359.9757117649231	lognorm
3641	970.141330758	769.335464880036	754.955568605091	761.5284284220361	lognorm
3643	772.4127529819999	549.9347690513333	523.8714183561622	526.2003079233333	lognorm
3646	748.874749084	534.2699664395556	512.703455736507	512.4697670135555	zipf
3647	3832.48602566	2505.515236084648	2119.471562545641	2135.698481724648	lognorm
3652	314.781740854	173.57558095741817	151.5503617972286	150.03406595701819	zipf
3656	448.08388516800005	354.9074549541695	341.67995903772413	343.15783975616944	lognorm
3659	568.538455248	429.23208279660605	412.2535190026154	411.6848615866061	zipf
3660	525.126446958	402.08256693060605	384.7893080506154	383.72558533060607	zipf
3661	497.041813426	377.4509507008889	374.77960667272725	374.4804393548889	zipf
3664	614.43335478	399.11544754749207	356.44925418309674	354.4902229114921	zipf
3665	523.292252784	438.80642493466667	438.2052525485085	444.4124899806667	lognorm
3667	179.6920883546	99.60309541240001	92.64537949773333	89.9890504784	zipf
3668	1194.777658702	837.7231576803264	766.0241414157143	765.1398398423263	zipf
3669	322.119727968	214.99657609533332	199.63539931444828	197.4636376611333	zipf
3670	402.94922286800005	215.81861423485714	186.62689075404444	184.12216764525715	zipf
3672	338.586335002	215.72553788584617	200.4200506888	200.59914124164615	lognorm
3676	188.2905254992	128.43605328306668	123.70260423854286	121.55755557746666	zipf
3677	529.661500638	371.61924343706124	353.308751234	354.54483379306123	lognorm
3678	200.364569056	123.93243200311429	116.79144131767691	113.9820931941143	zipf
3680	226.968656038	136.0833359692	125.07655665459998	123.05499090100001	zipf
3682	536.8648427080001	451.1336301494118	450.0778265996119	453.55115148141175	lognorm
3685	517.4150219219999	403.7385446069231	400.9845312616471	401.0589453409231	lognorm
3688	172.0830566052	78.8474565082	60.16076543353334	59.281511600200005	zipf
3689	285.048821088	192.08754985544616	179.8229890474	177.85556927104616	zipf
3690	785.355414268	541.7240187731428	514.9006510354782	516.9360394011428	lognorm
3691	425.368496068	319.14752243	304.22388539118367	303.465300584	zipf
3693	286.952040802	170.1218795762182	152.2135251622286	150.57487088421817	zipf
3696	202.605715462	115.06055097209232	105.25370869940001	102.38667770809232	zipf
3697	184.87812424979998	90.00766928883637	73.65285177560001	72.07032069403635	zipf
3698	26.7335950658	29.682724297133333	31.42420534590909	31.93155798913333	geom
3699	342.776049724	165.57318089246667	127.05266245983479	126.31095138246667	zipf
3700	595.847483122	481.14043779353847	480.3158596	481.7061849895385	lognorm
3701	362.38519523599996	223.78016921414815	207.50213688153846	205.92629705014815	zipf
3702	562.949510334	359.74964413872726	316.3876081722222	319.42881512872725	lognorm
3703	528.478824796	325.81470019989473	300.36077151232433	303.46565207989477	lognorm
3706	426.73775804800005	403.6122729885373	393.4011776418182	422.8698962105374	lognorm
3713	431.57491162	212.0569204212121	158.6328446524	158.85132713441212	lognorm
3714	279.77674819599997	185.40385387114816	169.23047176913846	167.48660785794814	zipf
3716	67.4173305028	66.41020224680001	68.33503668496843	67.2726184458	mete
3724	189.3248229524	144.19389123413333	146.3025468643091	145.98795018653334	mete
3725	549.91807489	427.8507046007273	423.82374911622225	424.8351047187272	lognorm
3729	261.203004882	177.9008322638	171.93081513996842	170.46571994459998	zipf
3731	226.272386378	141.76403940322223	129.6116595937412	128.20715679782222	zipf
3733	266.907944424	133.79090515344708	112.13279006319999	109.57510346884706	zipf
3735	359.587616556	165.9028861004	122.61672002639999	120.00767333639999	zipf
3737	102.7342820054	94.91231808049231	96.17706468280001	97.9920387778923	mete
3738	241.646510202	163.36460047482223	158.3273053535412	156.38797966142224	zipf
3739	508.37797674	366.23690888492314	350.07041630764706	348.58622500892307	zipf
3742	225.536868924	193.02519541728276	190.82399746017143	194.22198737048274	lognorm
3748	331.280070448	211.148979684	198.90143233720002	196.94980415580002	zipf
3749	485.996299352	392.4646957392414	388.13525770178944	388.8961144832414	lognorm
3750	350.42138807199996	228.7976360872121	207.89494558200002	206.78150584321213	zipf
3751	399.04347006800003	316.02587411589474	317.4185292923243	316.89973171189473	mete
3752	3665.65423872	2217.5018402379906	1776.398594986417	1786.8116242419903	lognorm
3753	241.780070684	134.310731911	119.8181642668	117.530964115	zipf
3755	815.235574766	543.6660783793333	507.2123408561622	506.3643678253333	zipf
3756	95.5226731124	75.28716132523635	74.2823770618	71.53786222063636	zipf
3759	760.15770498	594.916041849907	582.9050095285883	585.225533231907	lognorm
3761	1514.3041896220002	1048.1754494224347	940.3940736084919	941.4003296564348	lognorm
3763	726.1056666039999	478.3074998766061	444.56771111461535	442.8636981986061	zipf
3766	506.76536891800004	347.35286207097874	328.5259965712174	326.84558431497874	zipf
3767	215.36966834400002	121.6036164235143	110.36670389707692	107.67807683011429	zipf
3768	646.314910584	408.6149671714286	374.2575273581818	372.1689555594286	zipf
3770	471.25124352	263.2217730071111	228.28277802285714	225.90308225511112	zipf
3771	523.8424772340001	364.44867157199997	345.17237134918366	344.21018376599994	zipf
3772	1178.98396326	691.149982734404	604.3154842355918	605.5312572384041	lognorm
3774	512.311267268	407.6020562341695	397.1272605317241	402.6033810361694	lognorm
3775	438.458287612	416.87614087216946	407.88796084972415	439.8832786661695	lognorm
3776	338.311805294	273.83718509228567	275.1199474584706	274.7488632762857	mete
3777	473.45270651	357.6854772489091	353.62227581344183	353.0290383689091	zipf
3779	373.72508076400004	230.37478921014815	214.94904137353845	213.23115671814816	zipf
3780	456.77100967	237.60092051599997	201.18371740599355	197.95509906459998	zipf
3781	485.54898425	247.72058960410808	197.92825371413335	195.4897444251081	zipf
3788	681.6290671219999	526.9426456404927	521.3147426722353	521.6923404744928	lognorm
3789	917.392098058	621.8606569499069	583.7457835965882	583.115642795907	zipf
3790	457.814782522	238.38266554111112	190.06078022905714	189.04559297771112	zipf
3791	410.58093158800006	233.40724910121213	201.66941091419997	199.0753572694121	zipf
3793	1788.763081828	1169.8525399055125	1024.1349006	1024.9623451535126	lognorm
3794	217.431404722	209.797767434	209.9346594036923	219.80872940599997	mete
3795	445.26694715	336.8269510445641	323.6864550676842	334.47474396056407	lognorm
3797	451.85746724800003	369.28516552955557	351.2611779325071	354.1608891375555	lognorm
3801	794.7297564219999	495.0458378818049	427.64685847614817	424.5471813498049	zipf
3802	817.076267686	571.9749282814545	532.8884911264828	531.6401662334546	zipf
3803	754.0833824260001	536.4445604901689	516.2443174354286	515.4727123041689	zipf
3806	194.281320835	137.70977335709233	137.30532360459998	135.71117332409233	zipf
3808	2091.49202484	1364.6386347971516	1131.692907692426	1144.6221565291514	lognorm
3813	654.705516008	464.51805357990696	414.6992183265882	414.685112311907	zipf
3814	670.358732576	445.5535490452414	420.0347332677895	418.48478168324135	zipf
3816	425.212503114	209.31231503006452	165.4739238588	161.43901960666452	zipf
3821	584.839598774	417.8367138010322	395.10452025547545	393.71738102503224	zipf
3822	798.68965259	603.1333405354545	577.9174948284829	584.4535964614545	lognorm
3824	374.49416794800004	196.97466603665714	161.91783822784447	160.39210808985715	zipf
3828	67.633399883	60.85785022819999	62.898971467133336	60.419761756599996	zipf
3833	281.680205866	193.71732668865715	180.64369803904444	178.48018516745714	zipf
3834	793.2565361439999	472.557184225492	424.4974228170968	423.89867340949206	zipf
3836	1850.23568157	1184.3001486151372	1022.9509886544926	1024.2462980551372	lognorm
3837	716.2848443439999	484.9324052111429	450.34437152747824	449.7421190731429	zipf
3838	1263.758957876	976.4060361056961	940.9946394290191	942.3712931676961	lognorm
3841	951.92700467	582.8075141075294	519.0325939908571	517.0244104395293	zipf
3842	946.79654737	598.9206442440494	550.601938838	549.2495620580494	zipf
3843	315.09405436	210.86360527048274	196.8932274287714	194.41578685568274	zipf
3845	468.115328686	254.89709161589474	209.69694765232433	208.92195028589472	zipf
3846	802.100029542	594.9349218266666	563.0448359594736	562.6025367906666	zipf
3849	726.293333906	362.6736273901695	274.3172593877241	272.39511654016945	zipf
3852	1303.66263239	877.56019595597	806.8324790489091	806.25388527797	zipf
3853	1045.00716892	691.59487451757	612.2848290111699	626.47132546357	lognorm
3854	782.181616228	620.7967204408696	611.3307202658682	612.2791666548696	lognorm
3856	735.959817796	547.87613088	528.0012467541771	527.5637624719999	zipf
3857	732.546331948	564.6773178514943	546.8483770937208	547.2501388314943	lognorm
3858	524.619967954	328.56468229981397	302.0129317677143	300.5253846458139	zipf
3862	904.5635083039999	500.53099306194804	412.4577317968421	414.061496741948	lognorm
3864	622.847571714	485.16913178049276	473.96241362623533	476.87162075649275	lognorm
3865	283.859244234	162.6334560892762	143.83210046399998	141.7441201626762	zipf
3866	909.8576711119999	624.775170349907	590.3657400385882	589.2866920099069	zipf
3867	367.293998496	270.8933222552121	266.125963888	264.9601149032121	zipf
3868	775.29552618	545.4779033512821	515.8938187378442	515.3307544892822	zipf
3869	172.6368528538	134.69944259620002	135.26375437200002	133.2405752278	zipf
3870	340.24319792	149.3871226867895	117.21641662006667	115.41445362978948	zipf
3872	468.834395794	331.76467334573914	315.40293800066667	314.5138294477391	zipf
3881	284.620263438	240.30823312082353	242.77610683363636	242.31880364282355	mete
3884	415.074074102	209.3577128592121	161.09265285040001	158.24003496281213	zipf
3885	221.187633212	105.3171739714923	85.62623882060001	84.01772524189231	zipf
3888	1273.7967795539998	957.5639604920846	924.3039772889788	925.7672365580844	lognorm
3889	324.982971742	268.6787158531111	270.60672748685715	270.3778055231111	mete
3892	696.775901718	557.8203125770843	546.7601321534146	551.5165656050843	lognorm
3894	991.72784861	589.5168727797064	472.37578758311105	469.29832854370636	zipf
3895	324.549615748	175.85009845386668	150.12445804923476	147.09826129686667	zipf
3897	529.4433076519999	291.149869508	227.67338898318368	224.89457039200002	zipf
3898	858.53689753	590.6166809399999	560.0830921021771	558.883094014	zipf
3899	445.552835214	326.5813915558139	317.2640893997143	316.17746204781395	zipf
3902	1036.03548359	565.6575086913924	482.1207896858461	483.2565596573924	lognorm
3904	372.956513588	332.9918202829787	336.9005953232174	343.5267134249787	mete
3907	1634.53272288	1281.3892337411373	1245.2610029824925	1248.6131399651372	lognorm
3908	173.8985507856	84.61696148423637	67.10134419399999	65.39467232683636	zipf
3909	566.6004182519999	446.0975878734118	435.4064356696119	436.2361975734118	lognorm
3912	320.613501362	195.36830380227826	180.78723332505453	179.36420805067826	zipf
3914	506.267959212	406.01188352849186	400.68555677800003	400.5358404144918	zipf
3915	210.897699842	148.2579561722667	146.95531841494287	144.87507040806668	zipf
3917	276.32873849599997	176.6262563788	167.3363649351684	165.6523662478	zipf
3918	426.74909907800003	327.54219423200004	319.2750875136923	324.91857401400006	lognorm
3921	172.06213791919998	86.00927904340001	73.94017138053333	70.94739553560001	zipf
3922	620.970346454	401.6521225573333	377.8479335969362	379.14572766133335	lognorm
3924	339.938054442	234.09396526285713	225.35998386444444	224.05886029885713	zipf
3925	752.611419098	560.8003992769475	545.88538597	546.1079927509473	lognorm
3926	353.58950950800005	265.97368568133334	262.6033814954483	263.82759600733334	lognorm
3927	300.743602008	170.9696189736182	150.4465935264286	148.9215708586182	zipf
3933	812.182101	621.7131905160953	592.5295937673847	592.0772380260953	zipf
3935	252.626599872	161.87690915042222	154.5679171261412	152.13817849122222	zipf
3937	608.366407842	384.85963384542856	346.6089245481818	345.11965856742853	zipf
3938	329.667187074	162.80661822826664	125.29533076863478	124.57250125386666	zipf
3939	392.269577104	217.87785864206452	185.44198600560003	182.9590349312645	zipf
3940	263.512429622	173.39654642767826	161.76978332305453	159.29490594087824	zipf
3941	557.984099382	354.8592807980741	317.2242047643396	314.70870861007404	zipf
3942	181.29098017740003	104.02619951303636	96.54712985620002	94.06087876563636	zipf
3943	499.63460221400004	348.06903483290904	326.2728474234418	333.2440270209091	lognorm
3945	814.855417862	657.5974396871578	652.9500363444681	654.7450133351579	lognorm
3947	165.2175262398	148.7680024260182	151.0460924862286	152.49302283101818	mete
3952	103.3493120766	96.3261372444	99.23969777719999	98.7909277056	mete
3954	374.367612796	306.1985039456098	307.867918248	307.3221924256098	mete
3958	357.803230546	289.2527194545641	289.1590983716842	288.8148894765641	zipf
3959	625.241922782	432.54501151059645	412.5951714902857	411.1714202205965	zipf
3960	135.16836265979998	117.37544787527827	116.00797043785454	114.60191520307825	zipf
3961	571.057766732	404.8246553601132	389.02873936676923	388.3802693661133	zipf
3962	927.3590454	684.8189150282744	655.724513013188	655.9867432962744	lognorm
3963	318.552475006	322.19942019133333	318.8730223129362	346.8558445993333	geom
3964	978.028001424	726.463030380036	693.915263907091	694.8228535120361	lognorm
3967	486.79904276800005	378.57297764059643	351.69197781428574	368.4941961745965	lognorm
3969	163.8197505502	92.30423225144445	87.0806672562	84.14232712544445	zipf
3971	39.891635731	38.96207893491429	39.51135837547692	37.02704007291428	zipf
3972	537.650487128	376.9909566193333	362.5217137269362	361.6107671053333	zipf
3974	403.71920356199996	325.7534564205641	326.6586909356842	328.6736480685641	mete
3975	645.704612142	530.0283938728696	519.1604497458682	519.6378894788696	lognorm
3976	595.5621450880001	369.3444260652414	317.52733747178945	320.5244584672414	lognorm
3978	163.1791785528	71.48202943864445	52.485129102200005	51.96473635764444	zipf
3980	433.17181212800006	350.66402797123806	352.05952240282926	354.3024243492381	mete
3981	555.9244897780001	393.774675970549	379.467470742	378.20255299454897	zipf
3983	454.27298202199995	277.3378534331111	252.20372996885715	251.0023891711111	zipf
3985	466.625840966	231.5749564791111	176.09270508725717	175.38940466271112	zipf
3988	1077.268858472	637.7394372534893	557.7263658360646	555.8029728634893	zipf
3989	483.734537796	262.1360537025641	215.9320706496842	214.6575393585641	zipf
3990	392.52281470199995	207.93870192485716	176.82658298404445	174.00120215565713	zipf
3991	758.733624726	343.37180266173914	272.3329512386667	271.19906993173913	zipf
3995	992.0777966539999	638.3108076884615	564.1429574443689	561.5819266724616	zipf
3997	116.8665557824	93.05328171200001	93.92441128333333	92.89054366420001	zipf
3998	182.06792300360001	120.32866879531429	114.47349409547692	112.5081518465143	zipf
3999	630.306922904	348.50530805542854	284.3557566581818	280.83134407942856	zipf
4003	224.145913804	201.6004846514	197.15877066359351	206.346814302	lognorm
4004	1253.0576719560001	829.8031880182251	717.0143219460001	717.1790848762251	lognorm
4005	245.94620739599998	137.65640474382224	120.11935064374117	117.51614424262223	zipf
4006	338.753079194	180.0530815345333	136.2055400886483	135.5061984539333	zipf
4007	1119.729914338	758.6241123405161	686.8006144416098	685.6022690105161	zipf
4008	297.31071237	215.292993602	211.41285338400002	209.987473726	zipf
4012	198.6598497098	165.82220258682221	164.3554899613412	169.09388618602222	lognorm
4014	801.7028507260001	664.5900904902745	657.379052827188	664.4923473582744	lognorm
4015	608.136037058	407.21433777259654	379.0672698502857	377.79341608259654	zipf
4019	294.024785958	168.52472071046665	145.8688890408348	142.44029922266665	zipf
4020	776.350085248	545.6534870558048	510.97359892214814	510.3829755018049	zipf
4022	247.85946394400003	141.85694900164708	127.2785900308	125.62506114944706	zipf
4023	556.8952874619999	346.21454481454896	307.67348907	306.499491672549	zipf
4024	497.78051805800004	352.456213864	334.1495655091837	333.07409412	zipf
4025	295.446230102	137.7432092072762	98.7760340142	98.20987857347619	zipf
4027	473.089987848	402.99300392611326	390.06621137476924	411.2744949401132	lognorm
4030	267.420680412	178.70251684461817	169.67418385922858	167.6966319470182	zipf
4031	555.5210003440001	345.74640659	306.8612448571837	307.841207552	lognorm
4036	459.07143331599997	327.29701890981397	315.10126535371427	313.8539323638139	zipf
4038	762.275156668	413.40252462903226	343.3686947174754	340.9830186630323	zipf
4039	499.916051516	330.400616295238	311.6072529788293	310.11220551323805	zipf
4041	503.578534564	309.7858762896098	282.72614044200003	280.4000472356098	zipf
4043	579.382593324	500.9120543253333	499.8069759261622	509.70911145733334	lognorm
4044	765.7197555519999	607.1127092734943	597.7229303357209	600.8353942274942	lognorm
4046	733.5829502839999	457.66612617141175	407.6404017436119	406.32328646341176	zipf
4047	764.20344737	591.7285931658049	581.8093202261482	582.7322600538048	lognorm
4049	3172.35412228	2021.9562310102565	1656.819461365049	1672.7253554362565	lognorm
4050	415.38517025	309.14978548373915	295.32113555866664	295.3800786717391	lognorm
4053	462.9459224	244.8305715152381	183.27878466522927	182.8687372524381	zipf
4054	797.115442572	492.04916327333336	430.68103079416215	431.7101066673334	lognorm
4056	826.6464143139999	672.1324023386666	668.3563408854736	671.9050786146666	lognorm
4057	962.577529098	744.5706372340953	726.4313185213847	732.1244074260953	lognorm
4058	134.5118200922	135.72115838248573	137.1735747222706	143.94367093568573	geom
4059	144.3909509426	126.61106032718948	127.72760397306666	127.90239915878948	mete
4061	415.966019408	187.5576342744	146.0456739974	145.065405068	zipf
4062	435.82201995800006	252.23943131400003	225.91345128019353	224.49441661400002	zipf
4064	445.209969788	293.8485459298947	275.9504465883243	274.3729557738947	zipf
4065	399.369169082	275.7564496691111	263.09767445485716	261.1125138671111	zipf
4071	812.7688985780001	585.5178699219999	562.9760761281772	562.723935594	zipf
4072	310.180467028	204.03817495048276	185.6408332615714	185.22098311488278	zipf
4074	674.741161632	573.448714889956	571.9149440713334	577.0431299719561	lognorm
4075	597.5226614540001	459.91087312524144	453.20925711178944	456.1612266592414	lognorm
4077	534.948393752	397.011949868	386.9837721091837	388.85934729599995	lognorm
4079	533.120579008	431.23563473849185	428.171600838	429.8307784524918	lognorm
4080	792.1867223239999	633.8624249859561	626.8049150273333	629.4346184179561	lognorm
4083	270.493940256	175.80667586467823	163.75099659225452	161.24265108107826	zipf
4084	255.792445016	128.23071547464707	106.15801711959999	102.89466738844706	zipf
4085	389.493639386	286.4246795912121	283.167830402	281.82874877121213	zipf
4086	581.412119498	426.5292050270323	408.96297956347536	407.8945444910322	zipf
4087	476.456573676	329.5144585496098	316.928683148	315.2908992196098	zipf
4091	478.642034706	298.7392696351111	279.02293739285716	277.31317329711106	zipf
