Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
1028	3977	118	1931	182.0	0.0305	0.5156	0.997560665026	0.444339634481	-531.30847293	-0.260131514047	454	0.2073	0.674255511648	0.994288580807	-393.20015260900004	0.694830344171	886	0.0616	0.954948779839	-0.85088561913	2.64269346387	-373.18517027300004	0.983523173434	31214	0.0127	1.0608270446799999	1.50206622929	-378.313701041	0.862200257563
1038	3300	156	1127	119.0	0.0443	0.5179	1.02727297126	0.450390470255	-628.337402711	0.124730507584	283	0.2279	0.67037303874	0.989794546105	-495.459631698	0.799413101432	589	0.0793	0.960361180307	-0.300777067357	2.28107643462	-476.02843022699994	0.985172642137	37887	0.0101	1.11644923434	1.51854996384	-485.790432016	0.8271591295209999
1042	5124	62	2507	396.0	0.0588	0.516	0.874571976852	0.42774658480800004	-335.325869551	-0.382521225837	1023	0.1825	0.664304154378	0.998067527524	-237.36257248599998	0.7367794877580001	7163	0.0318	0.9169293303880001	-6.13505899391	4.90015095262	-228.67749346099998	0.981629190113	46508	0.0205	0.935016980848	1.42704849049	-229.509286017	0.9390760627299999
1044	1163	153	223	41.0	0.0671	0.5416	0.8846265148899999	0.450812138995	-452.796063473	0.271257834659	80	0.309	0.632214591447	0.961041201531	-359.427632637	0.713246126708	212	0.0939	0.963112480886	-2.57747351899	2.49416288424	-333.992727703	0.983075711743	1211	0.0233	1.0819488568	1.75168937067	-336.069419809	0.9270402243279999
1049	61	14	39	13.0	0.1692	0.6079	0.6306824490699999	0.35267555002400003	-32.859564085900004	0.38494841831200005	18	0.445	0.46932852176600004	0.9152492955329999	-26.679541005900003	0.663852405692	19	0.3157	0.583608813591	-5.8205975417	3.04454975371	-24.2233633109	0.942938643258	20	0.3032	0.58865516947	1.9500587886	-24.2179279234	0.948249934032
1052	5379	412	2408	85.0	0.0117	0.5221	1.30963723098	0.464089259419	-1454.3271611999999	-0.144896662688	199	0.253	0.679861459551	0.981053969138	-1079.12347979	0.579231631665	716	0.0476	1.14813965265	-2.45067633565	2.62038765622	-984.359490944	0.994118650087	10807	0.0068	1.2962744100399999	1.6845605756400002	-991.103393472	0.9280692934899999
1054	1074	281	129	21.0	0.1342	0.5798	1.0085983840000001	0.457347542172	-617.296548585	0.6670526701039999	36	0.4037	0.611546041324	0.896629310698	-542.312199126	0.863190155458	104	0.1688	0.965997943355	-1.7984984698900002	1.9450922895700002	-520.750357161	0.9904459908329999	811	0.024	1.17917039482	1.87889891813	-527.329695452	0.895416954218
1055	2032	306	320	40.0	0.0689	0.5447	1.0361630452600001	0.461406411817	-861.0236116210001	0.561006710321	78	0.3195	0.6421951687640001	0.953088168397	-737.989817998	0.8652354681669999	161	0.1611	0.9502168385459999	-0.524776777623	1.76440723287	-708.042671207	0.974411099779	6220	0.0094	1.2333620458399999	1.69332821877	-727.179363647	0.7884800198399999
1058	1575	322	410	29.0	0.0424	0.5605	1.24276792979	0.46287813863300004	-797.741189084	0.577015883084	53	0.3595	0.631104482599	0.927844085131	-681.7731922319999	0.841771932584	132	0.1577	0.978306091622	-1.3376864880200001	1.88826345783	-647.606988624	0.9836753844399999	1796	0.0151	1.22248895022	1.8080352610400001	-658.283527709	0.849407342395
1060	5304	406	2304	85.0	0.0126	0.5227	1.30323403295	0.464029590737	-1433.41330288	-0.23689767557500002	198	0.2532	0.6794195894480001	0.981069491269	-1045.47605849	0.512174909194	817	0.0399	1.16659733453	-3.2607988419700003	2.8336081861	-942.38555893	0.9852193859880001	7716	0.0076	1.28941795798	1.70748583709	-946.15129946	0.952789180288
1062	828	207	116	21.0	0.163	0.5732	1.02098552593	0.45534202914399996	-465.613499744	0.7423435451579999	36	0.3964	0.606962947557	0.903350375593	-419.85398389999995	0.912973430475	94	0.1869	0.908282133456	-1.26594027163	1.84180295776	-411.912257909	0.9826722175939999	965	0.0234	1.13094518104	1.8162746495400002	-418.89175818800004	0.83786700361
1063	1215	245	163	28.0	0.1144	0.5618	0.955811837257	0.458348390503	-610.75126633	0.627536590511	51	0.3588	0.6275966339069999	0.9292548656919999	-531.6605622769999	0.8718351924690001	117	0.1711	0.932919333326	-1.0717687918899999	1.83586201215	-511.752793794	0.984328944939	1760	0.0167	1.17307514904	1.77559150134	-521.806324278	0.845114351119
1066	1205	311	249	22.0	0.066	0.5765	1.2153937831100001	0.46360772888499996	-688.116430646	0.6790880680060001	38	0.3993	0.6172974037610001	0.8986979561409999	-605.983835961	0.868678968259	86	0.2108	0.935130314575	-1.23880285349	1.729798021	-580.194840119	0.9846581096279999	996	0.0208	1.20215400992	1.8680453368799999	-591.140429043	0.830595695502
1069	973	241	115	22.0	0.162	0.5752	0.971557132801	0.45524049522	-544.666314776	0.7258619570970001	38	0.3934	0.612898540455	0.904663212597	-488.209106295	0.90413034657	91	0.1983	0.914179150907	-1.13276279304	1.7698508606	-475.54580589999995	0.993401634921	1115	0.0208	1.16080986907	1.8208440303400002	-484.940797415	0.8419827991500001
1072	1286	78	521	81.0	0.0649	0.5267	0.901517935933	0.434589659833	-294.186675866	0.136872106122	172	0.252	0.63180856506	0.9859873142810001	-229.362346966	0.774482458901	377	0.0837	0.8817319225839999	-1.60231153255	2.65534840605	-219.023188308	0.9908840826440001	3880	0.0235	0.9706105165819999	1.5743719225600001	-221.257480816	0.916273331698
1076	1214	253	83	27.0	0.1885	0.5625	0.8167008004590001	0.457830157116	-621.363681877	0.7388128698469999	49	0.3641	0.621973392096	0.925830397946	-561.156733335	0.929049471273	112	0.1915	0.90872688066	-0.6321249396999999	1.70689679736	-551.275607017	0.9880619927709999	2740	0.0137	1.1865373159200001	1.73844430104	-565.535858052	0.781559896602
1085	6058	370	2439	105.0	0.016	0.5189	1.2823275617899998	0.461337685431	-1392.84739715	0.0505251753916	257	0.2377	0.6869738582160001	0.985861827273	-1073.86540721	0.737384331885	819	0.0559	1.10511004483	-1.10053734769	2.38829024007	-1013.85295264	0.991139552068	45308	0.0052	1.28750421307	1.58732763579	-1028.15590091	0.862814917837
1091	940	260	114	20.0	0.1378	0.5849	0.996845141528	0.462225058359	-554.326755928	0.6909890677089999	33	0.4153	0.609266498511	0.88771302253	-490.787180439	0.8711336454009999	87	0.1908	0.9416652326080001	-1.6892241613699999	1.8735930432799999	-472.21584753900004	0.9893584522299999	653	0.0276	1.15988554483	1.8951778937200001	-478.72821995199996	0.880259159524
1094	9993	123	7605	445.0	0.0137	0.5104	1.0654261329799999	0.44544527440399995	-663.126954959	-2.21465833363	1260	0.174	0.699937720608	0.9980277434929999	-404.34921782	-0.18280153022	1025	0.0462	0.9894552682719999	-2.64207707354	3.1190282912800003	-355.357328045	0.956102462752	10844	0.0143	1.06414916088	1.5605756366999999	-356.82390009	0.9537545560189999
1096	897	247	138	20.0	0.1242	0.5831	1.0891762947499999	0.462351273459	-527.902153241	0.655128167452	33	0.4133	0.608349416536	0.8884602114560001	-462.579301148	0.857105422632	112	0.1456	0.979878585749	-2.48072295561	2.14721389106	-443.50717664900003	0.987353844608	550	0.031	1.1460570806	1.9103839810599998	-446.90825122900003	0.915200960362
1097	858	79	301	53.0	0.0867	0.5339	0.91415305094	0.437215180629	-263.673332282	0.421164735114	104	0.2834	0.616960982759	0.9758751466869999	-217.49803414599998	0.866525858389	262	0.0999	0.8679967311169999	-1.45721293125	2.48013491068	-211.05348599400003	0.99344484176	2544	0.0254	0.969876980034	1.6050141316799997	-213.57111264	0.8836633528929999
1100	2496	44	1210	252.0	0.0809	0.5208	0.7918360984489999	0.415798393678	-221.29310453099998	-0.215208903207	589	0.2022	0.6335318358500001	0.996971163311	-159.491312465	0.737072031805	5031	0.0372	0.857078641558	-13.2803024227	6.317281217710001	-153.34504970700002	0.951671545642	10890	0.0306	0.864606048134	1.4553204583000001	-153.925633537	0.928376836425
1102	1646	60	336	129.0	0.1539	0.5243	0.6395973491179999	0.42637978766900003	-257.598433902	0.21878677415	288	0.2273	0.634289836361	0.992631530248	-203.988602689	0.8665242835320001	1938	0.045	0.893037152702	-3.8944683335000003	3.9234733904400003	-200.881276147	0.962738864145	13848	0.0235	0.925838557979	1.47532205988	-202.038153585	0.885695241136
1105	7937	298	2438	167.0	0.0267	0.5131	1.12136877942	0.45935389365900003	-1270.42909058	-0.492759002233	439	0.21100000000000002	0.6985919037530001	0.992355214535	-901.7876876	0.500164310676	1408	0.0363	1.12424860496	-2.15800210026	2.8540836575200004	-830.817647587	0.977274068383	35266	0.0064	1.24339788498	1.5810049490399998	-836.42899744	0.935534554224
1106	939	224	116	23.0	0.1765	0.5717	1.00273662001	0.46116628041599994	-515.891001335	0.773494465623	39	0.3883	0.610685882777	0.9097769930959999	-470.72703314800003	0.939079808855	90	0.21	0.887304810096	-0.790695310678	1.6951593416600002	-463.87668027800004	0.993099214348	1520	0.0183	1.1542937413299998	1.77869167714	-475.177822493	0.7850589898729999
1107	154	37	59	16.0	0.1518	0.5870000000000001	0.762646284782	0.41685263052199995	-84.9123876325	0.5072823133519999	24	0.4225	0.535688011179	0.908829785883	-70.80160291930001	0.7312485056199999	44	0.19699999999999998	0.739227390944	-4.52961339708	2.7531798668700005	-65.7449695602	0.9695142355940001	63	0.1447	0.774995665792	1.9249933827599999	-65.8396733309	0.97433407052
1115	5752	359	2100	103.0	0.0188	0.5193	1.24546940043	0.461980288079	-1343.41522473	-0.00381952065885	248	0.2393	0.6846493731550001	0.985463335442	-1028.18596074	0.696913014461	695	0.061	1.09274397422	-1.09875760781	2.34229146088	-964.5608446	0.9821488672130001	34221	0.0056	1.27976584066	1.5996554214899998	-978.5697889630001	0.8732100138359999
1116	856	120	289	37.0	0.0575	0.5438	0.975309609444	0.448452923921	-346.939065459	0.286794348013	69	0.3182	0.618785614842	0.957498572767	-277.635786897	0.705219617438	126	0.1368	0.892725661275	-1.8688793911500001	2.2073978764200004	-257.531258116	0.96949780902	797	0.0303	1.03146600346	1.76171008377	-260.183354075	0.915449388867
1122	1010	157	330	35.0	0.0488	0.5473	1.0388763807799999	0.45502348002	-436.360180484	0.28570645408000006	65	0.3266	0.626382225757	0.950977943838	-348.700846987	0.6992686777320001	135	0.1273	0.934730828322	-2.19447967134	2.24648019696	-321.00803568	0.9671596958930001	783	0.027999999999999997	1.0780114766600002	1.8013357017200002	-323.653620428	0.910737942847
1123	779	150	148	27.0	0.0807	0.5593	0.9191738066859999	0.44871745126100004	-381.636750154	0.40603081460600005	48	0.3566	0.611356966166	0.933763571084	-314.508217435	0.718192597062	87	0.1761	0.8918806295239999	-1.7781024635299998	2.00684723824	-291.453979415	0.9452773506669999	538	0.0342	1.06167974611	1.83927693837	-295.105862306	0.901564093334
1124	814	180	90	24.0	0.1698	0.5665	0.851003953034	0.455880625461	-430.064467653	0.648600008198	42	0.3743	0.6127632845359999	0.9192068949339999	-375.63511725300003	0.8806277239820001	136	0.1298	0.948327186451	-2.1064982851	2.19720325755	-364.161057795	0.993033954445	868	0.0256	1.1041575022	1.8088443781799999	-367.613530896	0.9047695485130001
1125	26182	100	18651	1385.0	0.0182	0.5095	0.99567729204	0.440724456197	-656.574509981	-2.84787715833	4346	0.1469	0.7158223064129999	0.999497423039	-364.298416762	-0.269928784144	10022	0.0195	1.0155991411799998	-13.811648377200001	6.133412817280001	-318.639802552	0.989862156499	20853	0.0152	1.0269471356200002	1.5056103854499998	-318.58636803400003	0.9912119756029999
1126	4470	276	1792	100.0	0.0207	0.5199	1.20136760871	0.45884554084299994	-1035.8872178	0.145506731801	237	0.2402	0.6786641814959999	0.985662869384	-818.161879277	0.7800261765090001	478	0.0882	1.01181574928	-0.32424052477299997	2.09000659813	-777.563947073	0.989703173818	42066	0.0065	1.22931339034	1.56491248266	-795.0295412869999	0.7871478939059999
1130	1090	272	102	22.0	0.1669	0.5734	0.907026595795	0.461190580109	-612.39538962	0.645137643724	38	0.3947	0.613662799104	0.903611386198	-534.046664145	0.8653155271170001	172	0.1062	1.02818816549	-2.8380803602900007	2.34406112995	-514.444524102	0.9840299874959999	860	0.0233	1.17536479409	1.8671860926	-517.566028009	0.925622340834
1131	10650	346	2927	199.0	0.0221	0.5111	1.08782376443	0.462041176747	-1526.01688871	-0.6960027106919999	540	0.2032	0.7073236264280001	0.993611990271	-1056.5969157	0.42361656547	1806	0.0306	1.15921359269	-2.42973248393	2.95284562884	-964.765411299	0.9795574645239999	45123	0.0055	1.2742575481799998	1.5815539563499998	-970.371486605	0.944639428073
1132	6205	185	1875	196.0	0.038	0.5124	0.987296944744	0.453592272508	-832.073970625	-0.303870405357	512	0.2031	0.6915683857699999	0.9942544144869999	-607.375067	0.6571471788800001	1584	0.0409	1.04865005621	-1.51683243752	2.8771578436299996	-574.1292141719999	0.9894789578030001	56906	0.0084	1.1516591719	1.51501465088	-579.678571573	0.9103575751880001
1134	1044	246	76	24.0	0.23399999999999999	0.5707	0.8076876734890001	0.460731529284	-570.01639965	0.799496096594	41	0.3852	0.6166302914630001	0.911386659352	-526.2682327690001	0.948803957588	83	0.2375	0.866287710184	-0.451479100637	1.56336005524	-519.970463158	0.9787046700049999	2136	0.0153	1.1773335409799999	1.75761147469	-536.190093982	0.738662312938
1137	5945	513	2158	77.0	0.0141	0.5249	1.34812252126	0.464710077263	-1747.06610737	0.148135467071	179	0.2614	0.678790901443	0.9778534616419999	-1362.74251828	0.7356141915819999	688	0.0567	1.1506196769200001	-1.54019022902	2.36130805334	-1276.82940069	0.9940284572920001	24434	0.0048	1.3468344668099999	1.6524819602899998	-1291.86158865	0.879968978147
1138	850	146	222	31.0	0.0703	0.5525	0.976960189252	0.453919369289	-389.87236755699996	0.447052905855	56	0.3411	0.6187662296299999	0.943643443286	-324.11949914	0.7680750124019999	98	0.1722	0.881951579234	-1.3346423002399999	1.9435669989700002	-304.269988173	0.9532981931910001	870	0.0273	1.06744625271	1.7796197682	-309.331014913	0.879621345393
1139	899	290	117	17.0	0.1497	0.5975	1.1423564488	0.468115210459	-565.29065529	0.7842367595749999	27	0.4476	0.602093458597	0.858313269913	-519.52403297	0.913532286586	57	0.2777	0.880752204259	-1.07227941235	1.56411233974	-507.17348283	0.9895013499169999	611	0.0284	1.1758555347700002	1.91967213341	-519.166086841	0.799086652151
1143	1004	250	120	22.0	0.1285	0.5762	0.9506191886509999	0.45743841776199995	-563.483214509	0.606696935383	38	0.3958	0.614022146619	0.9039167538289999	-485.91266066099996	0.8361091855670001	136	0.1262	0.9971524730850001	-2.6294797391999998	2.2426228911200004	-462.900519406	0.9896911343529999	678	0.0272	1.15411583986	1.8846265974400003	-466.028959999	0.927403863844
1146	717	187	61	20.0	0.2187	0.5801	0.8071075082279999	0.452657616416	-411.487252889	0.748890866116	33	0.4061	0.601697353017	0.897114776075	-372.375724606	0.9146518791299999	81	0.2021	0.8881861822499999	-1.26543767763	1.8119166398900002	-365.325510557	0.990563131843	751	0.0273	1.1075096144	1.8307716648599996	-371.751860401	0.8450748327959999
1152	1035	239	117	24.0	0.1593	0.5685	0.939422517016	0.462957244796	-559.296449555	0.694409515202	42	0.3793	0.619382267934	0.913960910851	-496.14320107199995	0.90011715487	123	0.1554	0.9501266477500001	-1.48041038029	1.95741918646	-483.62951925	0.991129252838	1280	0.0195	1.1623491212200001	1.80479066132	-490.586342484	0.867590759912
1154	6907	384	2742	117.0	0.0157	0.5166	1.28638052486	0.46264979571000003	-1482.74698208	-0.127162840665	290	0.2317	0.690578979858	0.987463478649	-1099.01974274	0.6442135783640001	1585	0.0307	1.1749533928799998	-2.72719886206	2.94692449357	-1022.97055949	0.9859161561319999	31338	0.0055	1.2923475820299999	1.6107422944299998	-1029.0347556	0.926683617458
1155	3316	299	949	68.0	0.0361	0.5267	1.2024869947499999	0.460427303512	-1004.51047992	0.506667005124	151	0.2677	0.66564379282	0.976532676894	-852.1140592610001	0.9027924898819999	324	0.1213	0.97318798642	0.029535351180000002	1.8570964177	-827.060243555	0.9873610139040001	42285	0.0062	1.2451109354	1.5718358642599999	-851.6376698739999	0.703081885078
1165	2279	286	540	48.0	0.0484	0.5367	1.1324803509999999	0.46094337657300005	-860.845810572	0.33662492858599996	98	0.2988	0.6503836706449999	0.963466346983	-691.318763523	0.7724220404250001	445	0.0605	1.0813028570799998	-2.69079289518	2.60874480845	-650.883143981	0.991693101797	4012	0.0113	1.21489508411	1.7203038304	-654.95486336	0.93068663948
1166	6266	582	1813	73.0	0.0189	0.5263	1.35486458341	0.46653301561899996	-1937.17147121	0.22892760211100002	168	0.2668	0.678840880521	0.9755948388860001	-1531.73348027	0.7653936366680001	735	0.0547	1.17100081736	-1.5403311129600001	2.35427513767	-1443.56727124	0.994565106718	28531	0.0043	1.37282145359	1.65481791889	-1460.58361033	0.883810503837
1167	389	114	41	16.0	0.2189	0.5922	0.73374319192	0.45088648881399995	-235.29368969200002	0.690365094893	25	0.4308	0.583042458776	0.877533771098	-208.847755816	0.854517848065	53	0.2264	0.837922554031	-1.97886922021	1.9393479935599998	-200.911625432	0.9611159047799999	217	0.0606	0.9903158377519999	1.9230481639500001	-203.306704658	0.896859931168
1168	936	251	149	20.0	0.1189	0.5833	1.11145667815	0.45522008083099996	-544.2114940509999	0.678557932113	34	0.4078	0.606906594584	0.892779044807	-480.241109274	0.874905376654	113	0.151	0.973140782939	-2.16298292199	2.07747903118	-463.722203697	0.979193240141	683	0.0271	1.15502342011	1.8843349266299998	-468.06411258599996	0.894717189212
1172	8505	483	4135	118.0	0.0085	0.5171	1.34493174951	0.46456388840400004	-1854.45167721	-0.35482345595299997	297	0.23199999999999998	0.6946013551100001	0.987118854155	-1350.87609966	0.521970749436	765	0.0537	1.14764729729	-1.49937702093	2.39840433456	-1232.85729941	0.989628168514	29493	0.0048	1.33673143434	1.63548245824	-1247.02775666	0.898125474976
1173	20	12	4	4.0	0.6944	0.7576	0.38477018630099996	0.362431224943	-13.4602332082	0.8325348391699999	4	0.7337	0.396193337387	0.612288095057	-13.322649238299999	0.9753919820270001	4	0.7337	0.396193337387	-1.09591644829	1.06093005446	-13.470865973199999	0.9753919820270001	6	0.5747	0.5176622162919999	2.35386866015	-13.869797249000001	0.7836518209919999
