Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	site_name	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
121	2650	43	1738	273.0	0.0503	0.5212	0.829139815869	0.416133700399	-219.857166198	-1.50008077822	'700035897.may1'	641	0.1994	0.634061125045	0.9972588811040001	-124.228771224	-0.133579376558	456	0.0522	0.843346226514	-36.2616073832	8.11518239732	-96.55600288149999	0.849106679914	319	0.0636	0.835364291646	1.70872162729	-100.036723667	0.819542835865
124	1621	59	426	129.0	0.1251	0.5221	0.688064106013	0.426866849099	-253.39541445900002	0.107106085553	'700110618.may1'	287	0.2272	0.633048527412	0.992645305247	-194.95344483	0.818459594058	1687	0.0447	0.8918671551799999	-4.8978806310000005	4.10099557988	-189.437435271	0.9727517641429999	8346	0.0252	0.920893627233	1.4988227990600003	-190.265042806	0.9206945183499999
125	4511	32	3219	585.0	0.0552	0.5229	0.756790181	0.403448478707	-190.239453837	-1.8013524716900002	'700098331.may1'	1413	0.1819	0.6277093724939999	0.998981477286	-112.944826925	0.0448176828049	1393	0.0557	0.789828371522	-11.847943965999999	5.73044779554	-100.856330967	0.9503080493580001	1945	0.0478	0.796994304505	1.51305983231	-100.61365680799999	0.96193045994
126	12425	62	11671	964.0	0.0183	0.514	0.937816941775	0.42803081694899997	-390.46560482	-5.85981590944	'700038820.may1'	2729	0.1591	0.682956070499	0.999315866507	-191.44391834200002	-2.21141250955	380	0.0626	0.882841175914	-6.692728359119999	3.8623709628500005	-147.776928208	0.7783241146109999	591	0.0439	0.909476737844	1.69845173201	-146.295647689	0.813740850485
127	4012	51	1561	362.0	0.0701	0.5181	0.728004305794	0.421189989935	-273.300660467	-1.29808008933	'700097964.may1'	900	0.1878	0.651135837768	0.997951319248	-164.11612804	0.114987178307	2198	0.0343	0.8855794612190001	-33.713666189099996	8.55969448111	-142.398165777	0.924838762503	1654	0.0365	0.8844890879809999	1.58256943331	-142.803290869	0.911052397279
128	2176	52	1534	193.0	0.0379	0.5203	0.8926229425609999	0.42330518531800004	-245.541661453	-0.518880774211	'700100055.may1'	445	0.2097	0.637290510569	0.99561905018	-173.233865238	0.587916057425	696	0.0681	0.8459010128100001	-2.4309384949400004	3.24287184125	-162.416249499	0.9826985296690001	4994	0.0296	0.894461838317	1.51324157234	-163.458415172	0.941042757979
131	3681	32	2227	477.0	0.0805	0.5236	0.778105208069	0.40352385140600006	-183.707025122	-0.19606692991	'700111262.may1'	1131	0.1874	0.624081905405	0.998705068812	-134.398129371	0.827369956816	9821	0.045	0.7973727732960001	-9.51517916795	6.173652666769999	-132.124930177	0.931773501283	38567	0.0364	0.803700187006	1.3745225142299997	-132.808566709	0.880062623312
132	3373	59	767	271.0	0.136	0.5169	0.630546684632	0.427189207513	-297.196158345	-0.00355636384631	'700024572.may1'	664	0.1959	0.6530503267600001	0.996997666628	-225.525547598	0.84591401669	5439	0.0364	0.901996362067	-4.18778713589	4.39597180005	-221.80638909700002	0.960083470078	54252	0.0212	0.9254511186319999	1.41693528398	-223.028089145	0.878361207449
133	5325	141	1498	211.0	0.057	0.513	0.919930479313	0.44869673166900004	-651.145083324	-0.39118238827699997	'700102163.may1'	545	0.2004	0.684718115557	0.99503353278	-456.955878083	0.6015811073080001	5281	0.0203	1.06564032817	-7.729178373760001	4.67801300429	-427.189458225	0.9838009332709999	22954	0.0116	1.09450328231	1.53362390014	-427.86025684099997	0.9642177525200001
134	6810	102	2576	353.0	0.0505	0.512	0.904172729622	0.441230788435	-529.75208851	-0.49521112218099994	'700111198.may1'	952	0.1823	0.6862288338279999	0.997507611129	-368.519867248	0.657053819236	8011	0.0231	1.0090292856	-6.51622267895	4.75367711645	-349.82785704	0.985094663056	55608	0.0135	1.0337902053799999	1.46393069373	-350.951991075	0.950325904288
135	1527	58	505	123.0	0.1198	0.5238	0.805855128117	0.42629214170100005	-246.580079658	0.33364797246800004	'700035973.may1'	271	0.2294	0.6305432955479999	0.992244132665	-201.908159838	0.9243467229539999	1195	0.0612	0.8660058500910001	-1.4209617478100003	3.14582364315	-200.74795799900002	0.969980024656	20005	0.0232	0.92018182873	1.4552591729100002	-202.930735105	0.8226814741769999
136	3021	173	731	100.0	0.0508	0.5195	0.919507062722	0.453171980258	-662.73807295	-0.43482623810500004	'700102261.may1'	231	0.2387	0.667239618034	0.986980915226	-453.856397254	0.403877478684	3210	0.0151	1.11757783729	-31.4187385864	7.56267732	-393.890988395	0.975693799224	2029	0.0181	1.11249805448	1.7188526012	-396.95323346	0.964039224847
137	3877	93	1865	216.0	0.0425	0.5153	0.976469081776	0.439128872217	-438.785770717	-0.19639352655	'700016732.may1'	540	0.2006	0.66966401014	0.9955984226090001	-327.434265565	0.7411090934129999	1205	0.0577	0.9302355455339999	-0.792149232076	2.81002896098	-314.496267445	0.9830711226819999	43248	0.0148	1.01492148111	1.4661012688400001	-318.657512038	0.8699219448029999
139	2289	48	961	216.0	0.0673	0.5197	0.738910233785	0.419697506062	-232.99729506	-0.68464455427	'700100432.may1'	501	0.2063	0.635443097904	0.996263052542	-154.861289658	0.467589115599	2744	0.0348	0.8748348814390001	-30.636553231300002	8.37898815258	-140.979685093	0.973998579779	2323	0.0354	0.875275965497	1.5511866665399998	-141.41419006799998	0.9724780371230001
140	2284	63	1308	173.0	0.0433	0.5189	0.890935073713	0.427619288135	-288.32760602	-0.546883162702	'700015892.may1'	404	0.2131	0.644784699718	0.994778462907	-198.14626859400002	0.523423167368	1475	0.0398	0.9100204885009999	-8.72397344305	4.77336178018	-182.28530946700002	0.9879278483730001	3262	0.0278	0.928966543087	1.56108007617	-182.601845866	0.979211159938
141	5936	25	5834	927.0	0.0414	0.5267	0.755455252168	0.39104434365699997	-161.69515505799998	-4.05312413466	'700105177.may1'	2219	0.1778	0.612627314913	0.9994633677689999	-77.11956356	-1.25082409705	227	0.0836	0.7371469930300001	-35.1049336255	8.07584781784	-56.9591678831	0.855887129825	145	0.1044	0.7284501664290001	1.71159795082	-57.935712431099994	0.813165779824
145	2699	21	2608	479.0	0.051	0.5315	0.719948137572	0.38192314534500005	-122.896488028	-2.4893556484599997	'700102348.may1'	1048	0.1996	0.58494856438	0.998922113125	-68.6860696095	-0.38931538851499997	541	0.0763	0.710109115642	-36.6819267622	8.983388133430001	-58.1132106336	0.92731819369	333	0.0873	0.70591566266	1.59010414831	-58.1002908413	0.9085252231470001
146	340	37	84	38.0	0.187	0.5474	0.596287654517	0.409769851475	-116.97650715	0.430955456583	'700105604.may1'	66	0.3166	0.570174344933	0.969862632453	-96.16119980120001	0.8274453319339999	219	0.0933	0.784855323826	-5.2872920206	3.5845323795199997	-93.13850304430001	0.9522609978319999	445	0.0607	0.813332132663	1.6500966778200001	-93.4922117564	0.930319083281
147	11205	80	10225	709.0	0.015	0.512	0.9896446484479999	0.434826987963	-475.080831231	-3.1611227016400005	'700016101.may1'	2016	0.1639	0.69079618966	0.9989618916449999	-271.559602138	-0.543004932951	980	0.0491	0.928463443548	-3.5770630539	3.4704020663	-234.613763125	0.9484930992139999	5718	0.0215	0.977806642331	1.55276617911	-235.063336514	0.9519230064409999
148	2991	42	1947	314.0	0.0459	0.5205	0.779053473104	0.414759359935	-220.86284979799998	-2.30440499088	'700033483.may1'	746	0.1949	0.635707585879	0.997695304225	-132.371474207	-0.459569972989	295	0.0905	0.800291382909	-3.25966891135	3.19499481033	-114.38411476	0.790766613102	941	0.0463	0.843829098364	1.60095058603	-114.25833683	0.824372400729
149	11556	14	10564	2749.0	0.0852	0.5406	0.6350242597219999	0.355817501825	-108.014142835	-0.977820290458	'700105108.may1'	6104	0.1891	0.550869253498	0.9999213081	-72.3619868732	0.667572229846	5368	0.0985	0.628966694487	-0.9603581780570001	4.4852859913800005	-71.1029399629	0.9641468500370001	49819	0.0758	0.6359929236190001	1.29314000406	-71.6748701643	0.9352254759399999
150	3639	64	1777	274.0	0.0519	0.5179	0.8391642304639999	0.430370308822	-322.031070693	-1.3708566976499998	'700108153.may1'	679	0.1946	0.657580131368	0.9969778653650001	-192.872503865	0.0451175439065	1560	0.0316	0.926052845558	-33.015009144299995	8.10567447219	-162.54627386200002	0.9511463617129999	1139	0.0352	0.923230768835	1.64173111151	-163.71193730299998	0.928224238335
151	689	21	246	121.0	0.2203	0.536	0.521429363368	0.381197961195	-93.98176460229999	0.30745423425	'700023277.may1'	232	0.2493	0.560660764336	0.994225256145	-76.441786937	0.897011823917	779	0.0932	0.697865466646	-2.99738488318	3.89222459044	-76.4252829374	0.945373444357	3349	0.061	0.71647035423	1.4317953267299999	-76.9815879865	0.867004064101
152	39	16	20	7.0	0.2226	0.6636	0.659066287442	0.369270232299	-26.4011176587	0.38760262571500004	'700114345.may1'	9	0.5641	0.478534303543	0.7937464639540001	-22.081979213	0.5771831347959999	9	0.4687	0.586587661795	-7.73660449866	3.00268151343	-18.9925506119	0.8731864953659999	9	0.4687	0.586587661795	2.32336689082	-19.0148764209	0.8731864953659999
156	8330	16	8235	1803.0	0.0639	0.5369	0.664128495186	0.365093560265	-116.065102439	-3.33868445888	'700106912.may1'	4063	0.1861	0.567049020059	0.9998304596170001	-54.3115608241	-0.8517829952889999	249	0.1039	0.653198505548	-34.747476074	8.57368645898	-42.000436989099995	0.817261979839	172	0.1186	0.649613489715	1.61078673516	-42.872694662600004	0.7680608373219999
161	2523	36	1295	298.0	0.0705	0.5226	0.6996393533230001	0.407877417887	-188.730592898	-1.17705187722	'700032105.may1'	688	0.1991	0.6237882248409999	0.997655400005	-117.60505833	0.236411081437	1662	0.0453	0.818023250012	-32.888044831500004	8.6464015515	-104.514049846	0.970455191234	1232	0.0479	0.8169535151170001	1.55936170252	-104.633917592	0.9590062725049999
169	1305	48	741	122.0	0.0592	0.5247	0.847807380502	0.418830042884	-205.63856556099998	0.178361982068	'700034960.may1'	263	0.2317	0.619655454687	0.9925489883480001	-171.13334484700002	0.71379766335	162	0.2252	0.6990679965559999	1.2894449380700002	1.59413023836	-163.311127787	0.912306404825	18984	0.0271	0.8829135745540001	1.43928374255	-173.329012751	0.349529159167
170	5858	103	1632	301.0	0.0699	0.5125	0.803871927954	0.441836878843	-518.295089397	-0.934316037092	'700107538.may1'	796	0.1878	0.682688410908	0.996978728466	-325.62055909099996	0.301108571088	7826	0.0176	1.02604978519	-33.2366311792	8.54444905414	-286.014522704	0.953314471999	5454	0.0183	1.02578182023	1.58343639621	-287.989727808	0.936502539543
172	3638	25	2584	568.0	0.0692	0.5271	0.6949085334199999	0.39125242283	-149.421742068	-2.12874587388	'700096917.may1'	1306	0.1892	0.6053359527059999	0.999041358381	-84.7640267369	-0.24739912444899997	825	0.0665	0.7433900897969999	-20.030354336600002	6.9661877492299995	-73.4836741671	0.866036814682	673	0.0676	0.744171965616	1.55554245402	-73.1256543126	0.869237360105
173	3461	79	1653	220.0	0.0487	0.5158	0.924678291285	0.435357113156	-376.70077684800003	-0.27424791596500003	'700032010.may1'	542	0.2014	0.662131315349	0.9958567099789999	-271.14378196900003	0.703757455239	3344	0.0322	0.953197656473	-5.864004631089999	4.42348086524	-258.259760339	0.973574050562	18311	0.0184	0.9804216000399999	1.4891224531099998	-259.286770746	0.9354541110719999
174	584	62	108	43.0	0.1669	0.5412	0.631454251528	0.426538543836	-197.63736122400002	0.293947925146	'700032037.may1'	81	0.2989	0.6003712672479999	0.970844067633	-156.17865374299998	0.752291507791	567	0.0473	0.90154979891	-13.144940308199999	5.12716311931	-147.138159961	0.949309371434	632	0.043	0.9104119619700001	1.6916687965600001	-147.665951328	0.939029085317
177	6196	66	4603	456.0	0.0269	0.5145	0.940692813529	0.42926926154600004	-365.419522406	-1.42598016304	'700016395.may1'	1206	0.1777	0.6709362030439999	0.9983384358849999	-226.687965488	0.22320744166200002	3074	0.0322	0.927235542754	-10.24655267	5.31582433302	-204.106733451	0.986884622361	6712	0.0239	0.9416764903579999	1.52255745224	-204.119533848	0.985967893118
178	2630	21	1805	467.0	0.0869	0.5316	0.65358956265	0.382017549066	-122.350486073	-1.2792039703799998	'700101673.may1'	1019	0.2002	0.584710084416	0.9988877989	-73.593212421	0.239035535011	936	0.0702	0.712491810679	-39.9009339864	9.69480762505	-65.3597023499	0.9416974853810001	835	0.0726	0.7118788546870001	1.5147873208200002	-65.83349795069999	0.931148287062
180	5184	13	5158	1298.0	0.0777	0.5433	0.620699704399	0.350218738689	-90.8326347422	-3.3583495021900003	'700101833.may1'	2717	0.2059	0.534121675386	0.999815078052	-43.0632462933	-0.9911346165639999	154	0.1303	0.609897738881	-34.5977843676	8.4738084582	-33.6952551113	0.771630030554	106	0.1483	0.605489467945	1.62810512635	-33.9326993997	0.737646232774
181	4917	34	4138	609.0	0.040999999999999995	0.5221	0.8111219468359999	0.406202799626	-203.00135041400003	-1.65532371928	'700096990.may1'	1492	0.1799	0.6332396150680001	0.9990086509530001	-123.349957005	0.176231385973	1781	0.0527	0.8014207882109999	-10.027998698200001	5.47024182273	-111.738029886	0.979691867792	3303	0.0425	0.810835483748	1.4884918151800002	-111.730236483	0.9852239979590001
184	2268	60	1075	179.0	0.0595	0.5185	0.837009930116	0.426908442167	-277.137802609	-0.247065741699	'700015009.may1'	417	0.2117	0.6435091848210001	0.995039084801	-208.022788253	0.664145667516	459	0.1001	0.8264111104449999	-0.0751367816397	2.3906264326400004	-198.308294815	0.944280401116	14179	0.0234	0.925910172634	1.4742084943599998	-202.44987684400002	0.832349606145
186	1779	68	361	127.0	0.1369	0.5211	0.697226934799	0.431239131196	-288.655841776	0.41895954852899997	'700032101.may1'	284	0.2273	0.639640164868	0.992182720062	-244.104561013	0.9418912630830001	576	0.1034	0.8342027897600001	0.601600726158	2.23199324949	-241.823578612	0.989456774162	49384	0.0189	0.9533796381209999	1.4329491401199999	-248.708722189	0.690018021838
187	7567	65	6490	565.0	0.0208	0.5141	0.946369630232	0.429551677147	-373.935729759	-2.0539711818799997	'700113535.may1'	1525	0.1718	0.674844470265	0.998710727992	-228.472287792	-0.0195954866275	1100	0.0533	0.8931771127979999	-2.88380977712	3.4367498276199995	-204.94936480099997	0.9580145898929999	8278	0.0235	0.939620962326	1.50943048973	-205.692189839	0.9552990187360001
197	3051	57	1397	252.0	0.0713	0.518	0.8461419155500001	0.426096540616	-283.334089255	-0.17012167029300002	'700098703.may1'	608	0.1985	0.648885003208	0.996749743409	-208.000870609	0.7793781726219999	3241	0.0402	0.891874957193	-4.51672744757	4.28808930546	-201.32729499	0.9780765471680001	22750	0.0233	0.917062198803	1.4480504748700003	-202.249027659	0.9242322344320001
199	9129	190	2466	283.0	0.0338	0.5105	0.913892719481	0.45331434088100003	-923.72452247	-1.65281386641	'700024809.may1'	783	0.1879	0.703279131168	0.9962961120749999	-545.291681829	-0.134891108791	4672	0.0133	1.13763761746	-28.2438059729	7.32261325882	-446.44439546	0.9668669432320001	3029	0.0151	1.1352029448899998	1.6959524588100001	-449.83138229400004	0.943272471962
202	1768	54	1391	151.0	0.0297	0.5215	0.908221328023	0.422077266378	-241.552303503	-0.853269868955	'700037842.may1'	340	0.2205	0.632680093102	0.9940811641030001	-167.62985244	0.331631679532	235	0.1141	0.8093251191490001	-1.07455992642	2.45313135287	-152.683024985	0.939283994525	2233	0.0331	0.8973450561059999	1.5682167843500001	-154.712413309	0.8979519260950001
203	105	20	55	18.0	0.1685	0.5871	0.686768940737	0.36922432264	-51.1258344892	0.519714026914	'700111276.may1'	26	0.4109	0.497964216585	0.9348532781000001	-43.4347279741	0.8153550974079999	35	0.2498	0.629354569055	-2.59244198132	2.41810338993	-41.6628796797	0.9623671845469999	65	0.1508	0.676724897412	1.78798600132	-41.929222018400004	0.926359869639
205	1141	54	305	97.0	0.1518	0.5255	0.705458330764	0.421929013307	-217.438044377	0.36330606956999995	'700035969.may1'	205	0.2434	0.621579968506	0.989779886293	-178.181925604	0.905211370337	792	0.0687	0.8490023119910001	-1.70934359114	3.09254584443	-176.470842348	0.978080319402	8915	0.0267	0.903944022854	1.4861598941	-178.20679944	0.859822403768
206	1221	50	426	111.0	0.1173	0.5271	0.7556646527590001	0.42070014099299996	-208.732104845	0.33758064655500003	'700037773.may1'	236	0.2353	0.6199679472730001	0.991480177425	-172.058399515	0.9183496459020001	482	0.10099999999999999	0.804049645644	-0.06988173238680001	2.46714860063	-169.76871299299998	0.995486179927	12865	0.0272	0.8900225145999999	1.4605331707700002	-173.158729329	0.8059001955930001
208	1235	51	261	110.0	0.1672	0.5252	0.609250129851	0.421528955959	-212.469192837	0.361684383726	'700101873.may1'	235	0.2369	0.6207655580579999	0.991390015623	-175.401947967	0.9170928851200001	735	0.079	0.829377015771	-0.790633114076	2.8355087022000003	-174.19983593400002	0.9773621444600001	13422	0.0267	0.893999717118	1.46056195834	-176.610228993	0.810789463853
210	4602	50	2667	422.0	0.048	0.5176	0.801557299428	0.42019657597099996	-275.838553139	-2.51093318001	'700097539.may1'	1064	0.1833	0.653131964705	0.998299818471	-152.376540726	-0.585964905016	889	0.0437	0.872604069151	-19.9602248865	6.44129326862	-124.97699469700001	0.856059687931	623	0.0474	0.871658354681	1.6620806627200002	-124.170967471	0.849566391042
213	3831	42	3463	402.0	0.0291	0.5202	0.859240028956	0.414636209078	-231.323811031	-2.1370178145099996	'700037922.may1'	982	0.1872	0.640748748257	0.998283538957	-137.983357724	-0.150994110452	663	0.0618	0.8255880209199999	-6.41516768411	4.217779899130001	-120.587981102	0.9566200861929999	1451	0.0421	0.847117150028	1.56737835032	-120.501625893	0.968678596149
214	11532	84	10384	701.0	0.0146	0.5116	0.998547044892	0.43631372957099995	-497.146720985	-3.60371247301	'700109222.may1'	2006	0.1637	0.693145826242	0.998937283526	-269.27190012299997	-0.844792185516	1462	0.0333	0.9634244023459999	-10.4648181658	4.9240320116100005	-222.529288057	0.965102747884	2306	0.0251	0.980482774285	1.61970633234	-222.059362341	0.975814650579
215	7898	120	1648	358.0	0.0603	0.511	0.7893113304880001	0.444521965551	-621.5084963119999	-0.823425069145	'700024044.may1'	985	0.1809	0.693496061346	0.9974645883700001	-408.49783524300005	0.456654652905	10157	0.0176	1.0490668054	-12.737435185	5.85892278651	-375.74034368800005	0.9833627189949999	24560	0.0129	1.06323859927	1.51500529042	-376.015283076	0.973999314221
218	2038	87	365	119.0	0.1867	0.5198	0.7499104647920001	0.437282559345	-359.49802981	0.420426992805	'700097461.may1'	270	0.2292	0.6489417951659999	0.9910239831799998	-301.33807851	0.913093942183	2732	0.0387	0.953447349612	-2.4387375457	3.5479288313199997	-302.620581662	0.910418235814	50590	0.0154	1.00212337893	1.4537659822	-305.254518715	0.748674178174
221	3956	27	2113	583.0	0.0991	0.526	0.654482772101	0.395407023436	-161.56075046200002	-0.797992002354	'700113515.may1'	1364	0.1863	0.6129350509179999	0.99904000684	-109.884529613	0.560260751471	1802	0.0723	0.748552746911	-2.38301466713	3.9417376539999998	-105.33836389700001	0.931727296718	12500	0.0449	0.768652296192	1.3998693192299998	-105.864584007	0.9094627378769999
222	2864	27	2710	422.0	0.0413	0.5266	0.770755467097	0.395376888219	-152.80404548799999	-2.56808177148	'700102295.may1'	958	0.195	0.607413714612	0.998590350749	-82.8430567362	-0.49524010187899997	371	0.0714	0.754907447312	-30.867497249099998	7.8330628429299995	-66.4967137896	0.9404405499899999	245	0.0843	0.748742173891	1.66240581132	-67.02065293449999	0.910764663567
223	1200	52	257	105.0	0.1784	0.5269	0.595904123756	0.42276160021799997	-214.076019307	0.17369286612399998	'700110460.may1'	224	0.2393	0.620735567912	0.990853745421	-166.154996506	0.804925661206	2961	0.035	0.8869714894740001	-16.2817057368	6.4399732289	-161.198876656	0.913196720195	4565	0.03	0.894070991097	1.5184128998	-161.977651108	0.8937296048540001
225	9600	36	7033	1139.0	0.0484	0.5204	0.796937725909	0.40840942450199996	-237.02839527	-1.5259971260799998	'700038568.may1'	2979	0.1641	0.6483341496899999	0.99951306616	-141.985232322	0.29387064994199996	8175	0.0388	0.822597681864	-22.654488260500003	8.173222756569999	-130.46564124	0.9609814157709999	10307	0.036000000000000004	0.825149803299	1.43729773366	-130.504038049	0.960466877495
226	3616	52	1851	321.0	0.0675	0.518	0.863795160634	0.42166045608099995	-272.20206108400004	-0.175239885881	'700096394.may1'	789	0.191	0.6493823011600001	0.9976265312520001	-199.707352655	0.800480183216	5245	0.0382	0.880877179588	-5.09527666379	4.6552052046300005	-194.583906553	0.9644728146179999	37304	0.0241	0.899902253629	1.41964225245	-195.464559102	0.9024213563169999
230	3039	30	1249	413.0	0.0999	0.5249	0.634788453399	0.39975072213600005	-168.394027644	-0.579587876254	'700114876.may1'	955	0.1931	0.61595461567	0.998499353267	-115.336252031	0.6238373662910001	2521	0.0571	0.777365587595	-6.59627530638	5.025357210819999	-110.20071593799999	0.9631800630230001	7966	0.0426	0.7887648222689999	1.42995632375	-110.38726150299999	0.9510207597660001
